GCF_900084895	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	50	498050	947213	ST384	0	1	5	5	-	0	-	0	-	0	-	0	-	-	wzi489	KL35	?*	Good	95.69%		O3/O3a	none	Very high	95.96%		ST384	18	23	56	63	80	43	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-A1	-	-	-	CmlA5*?	-	SulI	-	-	AmpH*	-	SHV-12	-	OKP-B-3*	-
GCF_900084995	Klebsiella variicola	strong	73	243429	535796	ST264-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi525	KL107	?-+*	None	81.17%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_12,KL107_13,KL107_14,KL107_15	O4	?-*	None	76.89%	O4_03_hypothetical,O4_06_glycosyltransferase	ST264-2LV	16	24	21	27	82*	22	80*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_900085015	Klebsiella variicola	strong	25	504901	1792379	ST357-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL11	*	High	92.77%		O3/O3a	none	Very high	99.34%		ST357-1LV	16	24	21	27	146	22	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900085175	Klebsiella variicola	strong	70	349392	914091	ST1683	0	1	8	9	-	0	-	0	-	0	-	0	-	-	wzi71	KL71	none	Very high	99.98%		O5	none	Very high	99.56%		ST1683	16	18	21	27	39	22	278	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;Aac6-Ib*	-	-	Qnr-A1	-	EreA2	-	CmlA5*?	-	SulI	-	DfrA5	AmpH*;LEN-24*;OXA-9	-	SHV-12	-	-	TEM-54*
GCF_900085185	Klebsiella variicola	strong	40	338155	1664815	ST1872-2LV	0	1	6	6	-	0	-	0	-	0	-	0	-	-	0	KL56	?-*	Good	95.27%	KL56_17_rmlB	OL103	?-+	Good	96.50%	OL103_01_rmlC	ST1872-2LV	16	24	21	31	54	40	103	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-A1	-	EreA2	-	CmlA5*?	-	SulI	-	DfrA5	LEN-24*;AmpH*	-	SHV-12	-	-	-
GCF_900085435	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	47	332963	768478	ST144	0	0	6	7	-	0	-	0	-	0	-	0	-	-	0	KL107	-+*	None	87.50%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O5	none	High	94.66%		ST144	17	19	28	20	34	18	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA2	-	-	-	-	-	-	CmlA5*	-	SulI;SulII	TetD	DfrA15b*	AmpH*	-	-	-	OKP-A-5	-
GCF_900085825	Klebsiella variicola	strong	93	262119	705520	ST925	0	1	6	7	-	0	-	0	-	0	-	0	-	-	wzi38	KL38	*	Very high	97.75%		O5	none	Very high	99.57%		ST925	16	18	21	27	153	40	85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;Aac6-Ib*	-	-	-	-	EreA2	-	-	-	SulI	-	DfrA5	LEN-24*;AmpH*;OXA-9	-	SHV-12	-	TEM-55*	-
GCF_900086175	Klebsiella variicola	strong	103	204644	549766	ST1562	0	1	10	12	-	0	-	0	-	0	-	0	-	-	wzi454	KL114	?-+	Good	97.39%	KL114_17_manC	O3/O3a	?-	Good	99.27%	O3/O3a_01_manC,O3/O3a_08_wbdC	ST1562	16	24	36	27	29	22	105	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;AadA1-pm*?;Aac6-Ib*	PmrB-79%	-	Qnr-A1	-	EreA2	-	CmlA5*?	-	SulI	TetA*	DfrA5	LEN-24*;AmpH*;OXA-9	-	SHV-12	-	-	TEM-54*
GCF_900086305	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	108	314512	469620	ST735-2LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL101	?-	Good	95.66%	KL101_13_wcqP,KL101_14_wzx	O3/O3a	none	Very high	96.01%		ST735-2LV	98	19	28	20	113	21	162	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-5*	-
GCF_900086385	Klebsiella variicola	strong	50	440199	739213	ST2273	0	1	3	4	-	0	-	0	-	0	-	0	-	-	wzi532	KL9	none	Very high	96.08%		O3/O3a	none	Very high	99.45%		ST2273	16	24	21	27	47	22	341	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;Aac6-Ib*	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*;OXA-9	-	SHV-12	-	-	TEM-54*
GCF_900087855	Klebsiella Kp5	strong	37	397617	1380113	0	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL64	?-+*	Good	92.18%	KL64_20_rmlB,KL64_22_rmlD,KL64_23_rmlC	OL103	none	Very high	96.87%		0	89*	119*	134*	135	281*	83	214*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900093045	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	97	268113	790218	ST1318	0	2	10	22	-	0	-	0	-	0	-	0	-	-	0	KL35	?-+	Low	99.13%	KL35_03_wzi	O5	*	High	94.25%		ST1318	18	22	26	22	93	37	227	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*;AadB;StrB*;StrA*;AadA16*;Aac6-Ia*	-	-	Qnr-S1;GyrA-83I	-	MphA;Erm42*	-	CmlA5	Arr6	SulI;SulII	-	DfrA14;DfrA1?;DfrA27	OKP-B-15*?;LAP-2;OXA-10;AmpH*	NDM-1	CTX-M-15;CTX-M-14;VEB-1	-	-	TEM-30*
GCF_900093305	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	124	146248	634243	ST761	0	1	7	13	-	0	-	0	-	0	-	0	-	-	wzi357	KL131	*	Very high	97.44%		O3/O3a	none	Very high	99.39%		ST761	17	55	96	20	138	18	162	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB*;StrA;Aph4-Ia;Aac3-Iva?;AadA2*;Aph3-Ia*	-	-	-	-	-	-	FloR*	-	SulII;SulI	TetA	DfrA12	AmpH*	-	CTX-M-63	-	OKP-A-5	-
GCF_900093375	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	19	514772	812717	ST2355	0	1	9	9	-	0	-	0	-	0	-	0	-	-	0	KL68	?-+*	None	78.51%	KL68_02_cpsACP,KL68_09_wclV,KL68_10_wckX,KL68_11_wckW,KL68_16_wcuC	O3/O3a	none	Very high	96.08%		ST2355	18	22	18	61	11	13	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA16*	-	-	QnrB17*	-	MphA	-	-	Arr3	SulI	TetA	DfrA27	AmpH*;OKP-B-15?	-	CTX-M-15	-	TEM-135*	-
GCF_900093395	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	155	140955	386950	ST1118-2LV	0	2	7	11	-	0	-	0	-	0	-	0	-	-	wzi84	KL72	?-+*	Low	95.78%	KL72_02_cpsACP	O8	?-*	None	73.53%	O8_01_wzm,O8_02_wzt,O8_03_wbbM,O8_05_wbbN,O8_07,O8_08	ST1118-2LV	50	19*	112	39	170	63	126	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac6-Iaf*;AadA2;AadA1-pm*?;AadB	-	-	GyrA-83F	-	-	-	CmlA5*;CatB3*	-	SulI	-	DfrA14	AmpH*;OXA-10;OXA-2	GES-5	-	-	OKP-A-8*	-
GCF_900102285	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	21	373474	1323313	ST486-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL11	none	Very high	99.68%		O3/O3a	none	Very high	96.03%		ST486-3LV	50	19	66	20*	272	51	126	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-4*	-
GCF_900107425	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	20	531331	1615431	ST144-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL1	?-+*	Low	94.94%	KL1_18_manC,KL1_19_manB	O3/O3a	?-	Good	96.08%	O3/O3a_01_manC,O3/O3a_02_manB	ST144-3LV	17	19	28	39	261*	18	156	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-3*	-
GCF_900119505	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	33	286212	729429	ST1542-2LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL22	-+*	Good	89.03%	KL22_17	O5	none	High	94.71%		ST1542-2LV	17	19	39	39	199	21	262*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-5*	-
GCF_900171785	Klebsiella variicola	strong	55	360903	841162	ST1407	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi210	KL103	none	Very high	99.59%		O3/O3a	none	Very high	99.34%		ST1407	16	18	21	27	83	60	134	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900171795	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	45	433394	1028320	ST738-1LV	0	0	3	4	-	0	-	0	-	0	-	0	-	-	0	KL60	?-	Good	96.90%	KL60_19_manB	O5	?-	Good	94.70%	O5_02_manB	ST738-1LV	38	63	92	84	133	63	148	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA	-	-	-	-	-	-	-	-	SulI?	-	-	AmpH*	-	-	-	OKP-A-4	-
GCF_900171975	Klebsiella variicola	strong	59	726200	1294466	ST1899	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL34	*	Very high	96.05%		O2v1	*	High	93.90%		ST1899	16	45	21	27	39	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900171985	Klebsiella variicola	strong	59	459972	950719	ST209-3LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi371	KL138	*	Very high	99.90%		OL102	-*	None	81.61%	OL102_05_wbbL,OL102_06_rhamnan,OL102_07_wzm,OL102_08_wzt	ST209-3LV	16	18*	21	40	44	22*	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900172085	Klebsiella quasivariicola	strong	79	226691	592397	ST1155-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL38	*	Very high	97.74%		O2v2	none	Very high	96.57%		ST1155-1LV	65	59	86	79	260	81	209	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_900172505	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	51	1204485	1689986	ST138	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi443	KL10	-+*	Good	95.92%	KL10_19_manB	O5	-	High	94.69%	O5_02_manB	ST138	18	22	26	23	31	13	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-18*?	-
GCF_900172515	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	42	791848	1251731	ST488-2LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi381	KL159	none	Very high	99.81%		OL101	none	Very high	99.68%		ST488-2LV	42	22	26	22	31*	20	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-3*	-
GCF_900172535	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	108	290595	992032	ST526	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL113	?+	Good	97.88%		O3/O3a	none	Very high	96.01%		ST526	38	19	53	58	73	21	130	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-A-11*?	-
GCF_900172595	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	29	2812441	2812441	ST477	0	1	7	7	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.36%		O5	none	Very high	99.66%		ST477	18	22	68	70	94	20	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Qnr-S1	-	-	-	-	-	SulI	TetA	DfrA1	AmpH*	-	CTX-M-15	-	OKP-B-3*	TEM-30*
GCF_900172635	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	16	2971234	2971234	ST439-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL124	*	Very high	95.89%		O3/O3a	none	Very high	95.97%		ST439-3LV	18	22	26	64	7	52	99	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-8*	-
GCF_900173315	Klebsiella variicola	strong	31	707286	2594101	ST205-1LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	0	KL16	?-*	Good	97.38%	KL16_20_manC,KL16_21_manB	O3/O3a	?-	Good	99.40%	O3/O3a_01_manC,O3/O3a_02_manB	ST205-1LV	16	24	45	32	39	17	73	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_900173565	Klebsiella variicola	strong	53	380157	1001526	ST197-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi53	KL53	?	Good	99.74%		O3/O3a	?	Good	99.21%		ST197-2LV	16	98	21	27	84	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_900173815	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	14	1349669	1558745	ST480-2LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi441	KL116	*	High	94.34%		O12	none	Very high	98.78%		ST480-2LV	18	15	55	22	172	13	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-5*?	-
GCF_900174015	Klebsiella quasivariicola	strong	146	150315	695885	ST1155-2LV	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi525	KL107	?-+*	None	81.17%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_12,KL107_13,KL107_14,KL107_15	O4	?-*	None	76.86%	O4_03_hypothetical,O4_06_glycosyltransferase	ST1155-2LV	65	59	86	79*	260	81	209	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900174035	Klebsiella variicola	strong	57	390934	1129881	ST360	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi53	KL53	-+	Good	99.98%	KL53_18_manB	O3/O3a	?-	Good	99.30%	O3/O3a_02_manB	ST360	16	24	21	53	47	17	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900174115	Klebsiella variicola	strong	51	377262	1033862	ST596	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi35	KL35	*	Very high	95.68%		O3/O3a	none	Very high	99.23%		ST596	16	24	21	27	41	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;LEN-24*	-	-	-	-	-
GCF_900174395	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	15	1336160	1524777	ST740	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi108	KL118	none	Very high	99.49%		OL101	none	Very high	98.53%		ST740	18	22	18	85	134	37	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	OKP-B-1*	-
GCF_900175105	Klebsiella variicola	strong	22	1031838	1817601	ST208	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi532	KL9	none	Very high	96.06%		O3/O3a	none	Very high	99.29%		ST208	16	24	21	27	52	22	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
GCF_900181265	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	123	1046637	1919445	ST1822-1LV	0	1	10	18	-	0	-	0	-	0	-	0	-	-	0	KL48	*	High	93.43%		O5	-*	High	94.31%	O5_08_wbdC	ST1822-1LV	18	22	26	64	107*	92	192	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac3-IIa;ArmA;AadB*;StrB;StrA*;Aac6-Ib*?	-	-	QnrB1?	-	MsrE*;MphE*	-	CmlA5	-	SulI;SulII	TetA?	DfrA14	AmpH*	-	CTX-M-15;VEB-5	-	OKP-B-18*?	TEM-30*
GCF_900181935	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	111	394344	855816	ST334	0	1	11	19	-	0	-	0	-	0	-	0	-	-	wzi337	KL103	*	Very high	96.08%		O5	*	High	94.65%		ST334	18	22	18	22	25	37	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA*;AadA1-pm*;ArmA;Aac6-Ib*?	-	-	QnrB1?	-	MsrE*;MphE*	-	CmlA5;CatB4?;CatA1*	Arr2?	SulII;SulI	TetA	DfrA14	AmpH*;OXA-10;OXA-1?	-	CTX-M-15	-	OKP-B-17?	TEM-30*
GCF_900200035	Klebsiella grimontii	strong	54	407664	1003224	0	0	0	1	1	-	0	-	0	-	0	-	0	-	-	0	KL74	*	Very high	95.96%		O1v1	-+*	Good	72.22%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC	0	147*	-	-	-	-	149*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83T	-	-	-	-	-	-	-	-	OXY6-1	-	-	-	-	-
SKP000009	Klebsiella pneumoniae	strong	165	148130	365758	ST2116	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi84	KL28	?-	Good	99.16%	KL28_12_wcuE	O1v2	none	Very high	99.47%		ST2116	2	1	1	1	9	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-36	-	-	-	-	-
SKP000017	Klebsiella variicola	strong	48	244594	425526	ST2117	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi313	KL6	*	Very high	96.15%		O3/O3a	none	Very high	98.75%		ST2117	60	24	21	76	250	17	339	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*;AmpH*	-	-	-	-	-
SKP000019	Klebsiella pneumoniae	strong	69	143703	408920	ST2118	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi417	KL46	-	Good	99.01%	KL46_18_manC,KL46_19_manB,KL46_20_ugd	OL104	?-*	None	85.19%	OL104_01_manC,OL104_02_manB	ST2118	5	1	1	1	9	1	34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*;SHV-172*	-	-	-	-	-
SKP000020	Klebsiella pneumoniae	weak	179	80790	212388	ST2278-2LV	0	1	9	11	-	0	-	0	-	0	-	0	-	-	wzi81	KL81	?	Good	99.99%		O1v1	?-	Good	98.36%	O1/O2v1_07_kfoC	ST2278-2LV	2	7	70	1	9	6	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Aac6-IIc;StrB;StrA	-	-	Qnr-A1*	-	EreA2?	-	CatA2*	-	SulI	TetD	DfrA19*	AmpH*	-	SHV-12	-	-	TEM-30*
SKP000021	Klebsiella pneumoniae	strong	71	196203	751794	ST1109	0	0	2	2	-	0	-	0	-	0	-	0	-	-	wzi115	KL54	none	Very high	99.95%		O1v2	none	Very high	99.16%		ST1109	2	3	2	2	168	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83F	-	-	-	-	-	-	-	-	AmpH*	-	-	-	SHV-61	-
SKP000028	Klebsiella pneumoniae	strong	65	328874	713576	ST36	0	1	1	1	-	0	-	0	-	0	-	0	-	-	wzi27	KL27	none	Perfect	100.00%		O2v2	none	Very high	98.43%		ST36	2	1	2	1	7	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	SHV-13*	-	-	-
SKP000029	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	90	371512	683297	ST2119	0	1	8	10	-	0	-	0	-	0	-	0	-	-	wzi347	KL111	*	Very high	97.21%		O12	?-	Good	99.01%	O12_04_rfbC	ST2119	40	22	56	61	11	126	99	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	StrB;StrA	-	-	Qnr-A1*;GyrA-83F	-	-	-	-	-	SulI?	TetD	DfrA19*	AmpH*	-	SHV-12	-	OKP-B-2*	TEM-30*
SKP000030	Klebsiella pneumoniae	strong	117	171339	350255	ST483-1LV	1	1	1	1	ybt 4; plasmid	30	-	0	-	0	-	0	-	-	wzi294	KL49	+	Good	98.87%		O3b	none	Very high	99.17%		ST483-1LV	123	1	5	1	7	11	24	18	20	27	18	13	41	38	9	8	20	22	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	SHV-27	-	-	-
SKP000038	Klebsiella pneumoniae	strong	109	265582	475794	ST290	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi21	KL21	*	Very high	98.57%		O1v1	none	Very high	98.11%		ST290	2	1	1	37	10	1	86	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	-	SHV-26*
SKP000043	Klebsiella pneumoniae	strong	113	158703	349753	ST14	1	0	5	8	ybt 9; ICEKp3	178	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	5	11	6	5	1	16	15	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?;StrB;StrA*	-	-	-	-	-	-	-	-	SulI;SulII	TetD	DfrA1*	AmpH*	-	-	-	SHV-1?	-
SKP000053	Klebsiella variicola	strong	99	235424	617640	ST1980	0	0	0	0	-	0	-	0	-	0	-	0	-	-	wzi227	KL60	none	Very high	99.46%		O3/O3a	none	Very high	98.68%		ST1980	16	24	105	27	158	22	178	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24;AmpH*	-	-	-	-	-
SKP000055	Klebsiella pneumoniae	strong	57	190240	535024	ST292	0	0	3	3	-	0	-	0	-	0	-	0	-	-	wzi50	KL51	none	Perfect	100.00%		O3b	none	Very high	99.09%		ST292	2	1	2	1	1	1	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA1-pm*?	-	-	-	-	-	-	-	-	SulI	-	-	SHV-172*;AmpH*	-	-	-	-	TEM-30*
SKP000062	Klebsiella pneumoniae	strong	237	89519	249292	ST1454	0	1	8	9	-	0	-	0	-	0	-	0	-	-	wzi25	KL25	?-	Good	99.85%	KL25_09_wfeD	O2v2	none	Very high	99.39%		ST1454	2	3	6	1	9	7	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AadA2;AadB	-	-	Qnr-A1*	-	-	-	CatA1*	-	SulI	TetA*?	DfrA16*	AmpH*	-	CTX-M-9	-	-	SHV-26
SKP000063	Klebsiella pneumoniae	strong	56	158403	468843	ST82-3LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi390	KL22	?-	None	99.09%	KL22_10_wfeD,KL22_11_wzx,KL22_12_rutE,KL22_13,KL22_14,KL22_15_wcaJ,KL22_16_gnd,KL22_17	O2v1	none	Very high	98.78%		ST82-3LV	2	6	1	1	7	-	39	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	-	SHV-26*
SKP000072	Klebsiella pneumoniae	strong	42	184105	388689	ST1007-2LV	0	0	1	1	-	0	-	0	-	0	-	0	-	-	wzi5	KL5	none	Very high	99.97%		O2v1	none	Very high	98.11%		ST1007-2LV	2	6	187	1	1	4	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpH*	-	-	-	-	SHV-26*
